year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA] I night up South [MA], I night down South [MA]
2017 09 07 01 18 00     1.39   -1.57    1.05   -1.24    0.34   -0.33    1.17   -1.04    0.72   -0.69    0.45   -0.36
2017 09 07 01 20 00     1.58   -1.96    1.21   -1.54    0.37   -0.42    1.27   -1.24    0.68   -0.80    0.59   -0.45
2017 09 07 01 22 00     1.54   -1.72    1.16   -1.31    0.37   -0.41    1.44   -1.58    0.82   -1.16    0.62   -0.42
2017 09 07 01 24 00     1.58   -1.78    1.17   -1.30    0.41   -0.49    1.57   -1.61    0.94   -1.16    0.63   -0.45
2017 09 07 01 26 00     1.60   -1.85    1.28   -1.39    0.32   -0.47    1.56   -1.81    1.01   -1.16    0.55   -0.65
2017 09 07 01 28 00     1.53   -1.85    1.23   -1.33    0.30   -0.52    1.57   -1.81    1.11   -1.25    0.46   -0.56
2017 09 07 01 30 00     1.73   -1.92    1.33   -1.35    0.39   -0.57    1.93   -2.07    1.30   -1.42    0.63   -0.65
2017 09 07 01 32 00     1.47   -1.87    1.16   -1.37    0.31   -0.50    1.95   -2.13    1.37   -1.47    0.58   -0.66
2017 09 07 01 34 00     1.75   -1.97    1.37   -1.55    0.38   -0.42    1.98   -2.13    1.48   -1.55    0.51   -0.59
2017 09 07 01 36 00     1.77   -1.78    1.36   -1.42    0.41   -0.35    1.52   -1.87    1.07   -1.31    0.45   -0.56
2017 09 07 01 38 00     1.71   -1.76    1.36   -1.42    0.36   -0.35    1.37   -1.84    0.87   -1.17    0.50   -0.67
2017 09 07 01 40 00     1.78   -1.76    1.37   -1.47    0.40   -0.29    1.02   -1.29    0.59   -0.66    0.43   -0.63
2017 09 07 01 42 00     1.65   -1.69    1.28   -1.41    0.37   -0.28    1.22   -1.45    0.90   -0.93    0.32   -0.52
2017 09 07 01 44 00     1.67   -1.74    1.34   -1.39    0.34   -0.35    1.39   -1.53    0.92   -0.92    0.47   -0.61
2017 09 07 01 46 00     1.79   -1.65    1.33   -1.47    0.46   -0.19    1.40   -1.51    0.92   -0.92    0.48   -0.59
2017 09 07 01 48 00     1.84   -2.09    1.51   -1.70    0.34   -0.39    1.38   -1.55    0.98   -1.03    0.40   -0.53
2017 09 07 01 50 00     1.60   -2.10    1.37   -1.71    0.24   -0.39    1.35   -1.44    0.80   -0.85    0.56   -0.58
2017 09 07 01 52 00     1.93   -2.18    1.35   -1.60    0.58   -0.58    1.28   -1.50    0.85   -0.95    0.43   -0.55
2017 09 07 01 54 00     1.97   -2.19    1.25   -1.54    0.72   -0.65    1.49   -1.82    0.87   -1.03    0.62   -0.79
2017 09 07 01 56 00     1.92   -1.95    1.20   -1.36    0.72   -0.58    1.27   -1.53    0.71   -0.83    0.56   -0.69
2017 09 07 01 58 00     1.82   -2.05    1.17   -1.39    0.65   -0.67    1.29   -1.71    0.67   -0.80    0.63   -0.91
2017 09 07 02 00 00     1.68   -1.97    1.05   -1.37    0.63   -0.60    1.40   -1.88    0.71   -0.99    0.69   -0.89
2017 09 07 02 02 00     1.58   -1.86    1.01   -1.28    0.57   -0.58    1.17   -1.41    0.57   -0.60    0.59   -0.80
2017 09 07 02 04 00     1.64   -1.93    0.97   -1.39    0.66   -0.55    1.00   -1.26    0.51   -0.62    0.49   -0.64
2017 09 07 02 06 00     1.72   -1.85    0.98   -1.28    0.73   -0.57    0.96   -1.10    0.54   -0.61    0.42   -0.49
2017 09 07 02 08 00     1.54   -1.70    0.79   -1.13    0.75   -0.58    1.26   -1.22    0.76   -0.72    0.50   -0.50
2017 09 07 02 10 00     1.71   -1.80    0.91   -1.20    0.79   -0.60    1.10   -1.02    0.57   -0.59    0.53   -0.43
2017 09 07 02 12 00     1.85   -2.07    1.22   -1.47    0.63   -0.60    1.13   -1.41    0.54   -0.87    0.59   -0.53
2017 09 07 02 14 00     1.59   -1.62    1.06   -1.21    0.53   -0.41    1.31   -1.34    0.60   -0.77    0.71   -0.57
2017 09 07 02 16 00     1.69   -1.94    1.12   -1.37    0.57   -0.57    1.07   -0.97    0.63   -0.50    0.44   -0.47
2017 09 07 02 18 00     1.74   -1.85    1.16   -1.23    0.58   -0.63    0.71   -0.78    0.49   -0.47    0.22   -0.30
2017 09 07 02 20 00     1.61   -1.62    1.07   -1.15    0.54   -0.47    0.74   -0.80    0.46   -0.48    0.28   -0.33
2017 09 07 02 22 00     1.36   -1.63    0.87   -1.02    0.49   -0.61    0.83   -0.91    0.56   -0.61    0.27   -0.30
2017 09 07 02 24 00     1.33   -1.71    0.97   -1.13    0.36   -0.58    1.18   -1.35    0.86   -1.03    0.32   -0.32
2017 09 07 02 26 00     1.38   -1.70    1.03   -1.24    0.35   -0.46    1.31   -1.33    0.77   -1.03    0.54   -0.30
2017 09 07 02 28 00     1.35   -1.68    0.99   -1.20    0.36   -0.48    1.00   -1.02    0.58   -0.66    0.43   -0.36
2017 09 07 02 30 00     1.45   -1.82    1.03   -1.29    0.42   -0.53    1.33   -1.31    0.84   -0.83    0.50   -0.47
